what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1268136286746
os,sysinfo,,,"linux",1268136286918
arch,sysinfo,,,"x86",1268136286918
ws,sysinfo,,,"gtk",1268136286918
locale,sysinfo,,,"en_US",1268136286918
processors,sysinfo,,,"2",1268136286918
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1268136286918
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1268136286918
java.specification.name,sysinfo,,,"Java Platform API Specification",1268136286918
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268136286918
java.specification.version,sysinfo,,,"1.6",1268136286918
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1268136286918
java.version,sysinfo,,,"1.6.0_18",1268136286918
java.vm.info,sysinfo,,,"mixed mode, sharing",1268136286918
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1268136286918
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1268136286918
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268136286918
java.vm.specification.version,sysinfo,,,"1.0",1268136286918
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1268136286918
java.vm.version,sysinfo,,,"16.0-b13",1268136286918
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268136614204
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138044617
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138080529
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138283311
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1268138287286
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1268138287302
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1268138287584
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138292637
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1268138527250
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1268138527269
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138528002
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1268138529123
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138529164
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138529201
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1268138529728
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138534327
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138536941
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268138537516
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1268138538729
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1268138545030
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268138546766
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1268138552465
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268138555366
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138562837
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138583487
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1268138584239
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268138585200
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138592046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138595946
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1268138596979
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268138598628
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268138611121
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1268138623109
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268138627905
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138632638
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138644382
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138644528
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138644639
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268138652321
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138653242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1268138686841
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268138689262
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138699794
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138709310
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138709723
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268138716755
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138719472
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138728563
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268138736109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138736812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138737920
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138738787
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138760332
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138794869
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268138798427
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138799835
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138801410
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268138806055
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138806470
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138810836
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268138821585
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268138822491
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138824327
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138984999
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138987497
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138989502
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138993636
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268138998864
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268139012822
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268139015245
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268139016995
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268139017698
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268139019233
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1268141794936
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1268141794937
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1268141794937
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1268141794938
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1268141794938
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1268141794938
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1268141794939
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1268141794939
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1268141794940
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1268141794940
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1268141794941
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1268141794941
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1268141794941
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1268141794942
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1268141794942
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1268141794942
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1268141794943
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1268141794943
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1268141794944
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1268141794944
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1268141794945
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1268141794946
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1268141794946
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1268141794947
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1268141794947
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1268141794947
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1268141794947
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1268141794948
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1268141794948
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1268141794949
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1268141794949
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1268141794949
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1268141794950
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1268141794950
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1268141794951
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1268141794951
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1268141794951
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1268141794952
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1268141794952
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1268141794953
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1268141794965
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1268141794966
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1268141794966
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1268141794969
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1268141794969
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1268141794970
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1268141794970
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1268141794971
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1268141794971
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1268141794971
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1268141794972
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1268141794974
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1268141794974
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1268141794975
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1268141794975
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1268141794975
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1268141794975
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1268141794976
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1268141794976
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1268141794977
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1268141794977
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1268141794978
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1268141794978
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1268141794979
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1268141794979
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1268141794980
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1268141794985
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1268141794985
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1268141794987
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1268141794987
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1268141794987
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1268141794989
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1268141794990
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1268141794990
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1268141794991
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1268141794991
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1268141794992
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1268141794992
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1268141794993
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1268141794993
os,sysinfo,,,"linux",1268141794996
arch,sysinfo,,,"x86",1268141794996
ws,sysinfo,,,"gtk",1268141794996
locale,sysinfo,,,"en_US",1268141794996
processors,sysinfo,,,"2",1268141794996
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1268141794996
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1268141794996
java.specification.name,sysinfo,,,"Java Platform API Specification",1268141794996
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268141794996
java.specification.version,sysinfo,,,"1.6",1268141794996
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1268141794996
java.version,sysinfo,,,"1.6.0_18",1268141794996
java.vm.info,sysinfo,,,"mixed mode, sharing",1268141794996
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1268141794996
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1268141794996
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268141794996
java.vm.specification.version,sysinfo,,,"1.0",1268141794996
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1268141794996
java.vm.version,sysinfo,,,"16.0-b13",1268141794996
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1268142369733
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1268142370619
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1268142370735
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268142370819
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268142370907
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1268142371050
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1268142371691
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268142378767
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1268142379208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142379975
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142380763
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268142381105
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268142392923
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268142393090
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268142393157
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142396489
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142398413
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142399467
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142407810
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142410351
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142411671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142411894
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142421358
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142422566
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142525614
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268142529457
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142534987
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142535938
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142537120
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142538012
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142539711
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142622602
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268142626159
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142629781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142630417
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142631172
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142632344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142634844
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268142669115
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268142671864
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268142675036
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268142678145
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1268142685901
