what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268054389876
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268054430655
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268054433504
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268054435506
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268054435506
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268054436741
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268054459900
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268054461081
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268054461918
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268054464968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268054466649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268054466725
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268054466828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268054469010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268055918142
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268055918889
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268055919935
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268055920180
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268055921349
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268055926147
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1268055926278
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1268055926314
started,bundle,org.eclipse.ant.core,3.2.101.v20091110_r352,"org.eclipse.ant.core",1268055926536
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1268055931543
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1268055959841
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268055971893
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268055972373
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268055983676
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056047480
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056049611
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056052560
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056053982
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056058481
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056059554
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056060025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056060731
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056286635
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056287088
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056339128
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056339963
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056344426
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056356522
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1268056376718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056376762
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056384990
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1268056389406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056389479
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056389894
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056391480
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056397097
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1268056400295
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056400306
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056407803
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1268056410768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056410843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056420128
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1268056422960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056422996
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268056424923
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056427985
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056428591
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056429434
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056431136
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056502636
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056503649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056598474
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268056629752
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056633586
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268056633586
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056635531
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056646357
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056647616
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056655438
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056660446
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056682131
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268056689120
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268056689211
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056689652
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056690760
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056693115
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056704821
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268056706312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268056707357
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268056709075
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1268056710487
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056712102
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268056712233
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268056712671
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268056714097
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268056715092
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268056719075
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056734787
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056735730
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056737479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056792888
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056794665
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056797790
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1268056801242
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056801281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056802250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056869349
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056870347
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268056875465
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056875509
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056877741
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268056877742
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056879898
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056882579
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056885489
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056887552
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056891140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056892172
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056893065
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056894169
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056900447
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056903752
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056905608
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056906039
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056906848
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056907745
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056908378
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056908542
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056911595
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056912262
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056914316
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056924856
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056926277
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268056926492
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268056934716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056940478
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1268056944457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056944495
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268056948174
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056953219
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056973731
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268056976776
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057026581
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057028001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057100267
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057100728
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057136544
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057142242
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057240453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057242882
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057245766
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268057246914
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057254641
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057268567
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057269739
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057301818
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268057322784
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268057329368
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268057329556
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268057342783
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268057348547
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057352249
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057395481
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268057396600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057400054
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057400506
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057402151
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057405352
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057442045
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057493962
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057495761
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057527760
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057529397
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057609518
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268057611228
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057619626
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057627453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057636485
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1268057697143
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057698281
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268057708515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057746900
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057777676
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268057782398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057785503
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057958050
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1268057958342
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268057959674
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268057962989
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268057966788
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268057968157
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268057968382
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268057981959
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268057982188
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268057999708
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058001611
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058003720
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058031707
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058040058
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058040814
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058044231
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058073919
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1268058078804
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058082787
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058205358
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058206698
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058250658
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268058252059
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268059052452
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268059055282
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268059061116
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268059061617
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268059086150
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1268059087548
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268059089551
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268059104540
opened,editor,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.internal.editor.AntEditor",1268059104925
activated,editor,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.internal.editor.AntEditor",1268059105054
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268059142972
