what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268077950447
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268077959748
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268077963954
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268077964067
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268077965524
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268077969272
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268077981080
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268080960563
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268080961985
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268081013494
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268081013610
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268081014394
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268079955105
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268079956361
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083467695
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083479067
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083544295
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083554223
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083556609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083557705
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268083564367
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268083570823
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268083570958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1268083575398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083592856
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083614010
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268083614099
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268083615498
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083621792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083628448
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083635101
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083735335
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083743202
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083767322
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268083771292
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083774899
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083775024
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268083776057
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083776329
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083776377
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083780866
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083781980
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268083783775
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268083791121
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083795010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083801616
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083801870
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083801999
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083804674
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083806821
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083807603
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083812312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083812768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083817685
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083821620
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083822133
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083823253
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083830607
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268083834201
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083835917
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083840410
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268083843058
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268083858492
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083858745
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1268083865159
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268083867382
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083868483
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083869834
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083870596
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083871239
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083873209
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083874681
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083874985
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083876479
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083878216
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083878565
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083880291
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083881027
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083881326
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083882819
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083883451
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083884314
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083886911
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083895081
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083904369
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083929461
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083931001
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083931726
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083932833
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083939127
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268083943253
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083949066
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083951391
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083952544
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083953170
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083954426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083957841
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083960026
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268083967436
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1268083968082
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268083968192
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083972117
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083974732
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268083989522
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084003484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084008144
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268084011565
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268084015528
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084015913
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084022745
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268084024982
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268084028537
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268084028681
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268084029897
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268084032377
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268084032533
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268084037144
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268084041319
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268084045321
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084050942
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy",1268084053653
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084053782
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268084061509
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084065446
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084079327
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268084091126
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.callhierarchy.view",1268084094104
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.callhierarchy.view",1268084094131
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy",1268084094314
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268084099471
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.callhierarchy.view",1268084107615
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy",1268084107811
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268084110370
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084112937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084130284
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268084135163
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268084138110
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084142397
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084143224
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084146885
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084149238
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084153018
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084172181
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084172589
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084174958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268084189064
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268084192287
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084201624
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084210814
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268084220514
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268084222413
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268084225604
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268084237518
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268084255428
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268084274086
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268084279149
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084284087
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084284643
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084288027
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084291966
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084293257
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084715883
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084717012
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084735196
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084737014
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084737650
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084738177
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084738653
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084740381
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084810640
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268084810781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084816084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084853314
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084857357
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084858175
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084859040
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084862462
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268084863139
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085007180
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085009797
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085033332
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268085033455
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268085034893
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1268085036166
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1268085043332
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268085044906
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1268085056007
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1268085057473
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268085058796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085061678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085064583
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085072498
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085076684
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085087572
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268085089011
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268085089186
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085089257
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268085093637
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268085093759
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268085095910
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268085096065
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268085102670
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268085104575
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085105518
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268085106704
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1268085114819
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1268085127489
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1268085131979
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1268085133077
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268085143505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268085152583
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268085157638
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1268085170799
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268085172182
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1268085182866
