what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268146696155
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268146696494
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146696846
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146712734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146730757
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146745757
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268146751909
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146762045
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268146771050
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146778708
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1268146781029
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268146783601
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268146794010
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268146796340
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268146808513
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146827753
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146896517
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146903226
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146908792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146911596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146914660
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146958627
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146965337
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967226
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967470
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967537
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967570
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967601
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967637
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967670
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967701
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967736
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967771
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967803
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967836
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967869
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967902
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967936
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146967970
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146968142
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146968329
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146968525
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146968782
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1268146969125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268146995747
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268146998377
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268146999507
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147013570
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147028458
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147040648
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147043768
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147047987
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147071767
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147091999
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147180504
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147182493
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147240009
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268147242890
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1268147243548
started,bundle,org.eclipse.ant.core,3.2.101.v20091110_r352,"org.eclipse.ant.core",1268147243654
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147250844
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147263179
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268147264791
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147274787
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1268147279522
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147279583
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147282647
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147287344
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268147289551
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147293382
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147343889
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268147347033
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147357036
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147357975
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147360142
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147374329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147375985
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147402834
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147421541
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147458470
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147460146
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147461652
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147462986
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147466725
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147477284
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147478821
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147480944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147519466
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147530440
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268147533395
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147536246
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147580954
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268147586485
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147614428
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147624177
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147638834
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147647514
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268147649757
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147654725
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147676471
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268147677526
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147685584
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147690734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147697669
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147698964
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147700194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147701399
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147704272
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147730284
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147736527
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268147740067
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147742454
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147782585
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268147785125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268147795297
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147814391
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147884650
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1268147887494
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147890467
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147919088
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268147920019
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268147930708
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268148044862
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268148046233
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268148164525
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268148170271
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268148170925
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268148173222
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268149932373
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268149932517
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268149946615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268150391040
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268152964177
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268152971413
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268152997885
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268153002487
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1268153024947
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268153033319
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268153037210
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268153037958
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268153038583
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268153039032
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268153041862
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268153146297
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1268153164115
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268172802469
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268172808441
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268172808690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268172823376
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268172824386
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268172825892
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268172830228
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268172831782
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1268172832261
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1268172832281
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1268172832298
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1268172832298
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1268172832298
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1268172832305
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1268172832305
stopped,bundle,net.sf.fjep.fatjar,0.0.31,"net.sf.fjep.fatjar",1268172832310
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1268172832310
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1268172832310
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1268172832311
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1268172832311
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.resources.ui",1268172832311
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1268172832322
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1268172832322
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1268217930052
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1268217930053
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1268217930053
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1268217930059
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1268217930070
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1268217930071
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1268217930092
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1268217930102
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1268217930115
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1268217930125
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1268217930127
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1268217930136
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1268217930137
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1268217930149
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1268217930150
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1268217930163
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1268217930164
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1268217930165
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1268217930170
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1268217930182
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1268217930183
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1268217930185
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1268217930198
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1268217930199
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1268217930200
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1268217930201
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1268217930210
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1268217930211
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1268217930223
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1268217930224
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1268217930231
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1268217930238
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1268217930245
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1268217930249
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1268217930257
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1268217930258
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1268217930259
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1268217930279
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1268217930294
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1268217930309
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1268217930310
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1268217930313
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1268217930320
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1268217930327
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1268217930335
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1268217930335
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1268217930336
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1268217930342
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1268217930354
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1268217930357
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1268217930363
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1268217930372
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1268217930377
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1268217930377
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1268217930383
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1268217930383
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1268217930396
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1268217930397
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1268217930403
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1268217930410
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1268217930410
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1268217930424
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1268217930435
