what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268092550194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268093116296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268093116949
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268093610764
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268093621880
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268094277847
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268094280627
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1268094282100
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1268094282592
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1268094282595
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1268094282595
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1268094282595
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1268094282595
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1268094282596
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1268094282596
stopped,bundle,net.sf.fjep.fatjar,0.0.31,"net.sf.fjep.fatjar",1268094282596
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1268094282603
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1268094282603
